--,GEOID,STATE,COUNTY,TRACT,BLOCKGROUP,STUSAB,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_uni,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent,Shape__Area,Shape__Length
180722,4.8491E+11,48,491,20320,2,TX,595,59646,81132.30802,84275.43792,2.98,3.28,1.71944,1.5339,0.16471,2.2954,6.3,5.5,100,13.8074,0.08101,7914.11081,0.1882,0.01528,968.12086,59646,4,2,51.76756,28.73874,23.02882,2.36235,29068.2,39.40236,52.33877,28.95081,23.38796,2.42,29068.2,40.30766,48.8707,27.66321,21.20749,2.07,29068.2,34.81116,11720,1,1,177.82843,115.18771,62.64072,1.23035,18814.68,12.45873,178.6448,115.18771,63.45708,1.26,18814.68,7.32867,173.68829,115.18771,58.50057,1.08,18814.68,38.4755,29823,1,1,72.88012,45.26708,27.61304,1.42035,18949.68,8.65429,73.22494,45.26708,27.95786,1.45,18949.68,4.58042,71.13138,45.26708,25.8643,1.27,18949.68,29.31467,80522,1,1,32.98236,21.07636,11.906,1.62035,19217.52,5.31328,33.23985,21.19172,12.04812,1.65,19217.52,2.74825,31.67656,20.49129,11.18526,1.47,19217.52,18.32167,47717,2,0,51.86885,37.22565,14.6432,1.56071,6927.12,42.42004,52.85012,37.74755,15.10257,1.62,6927.12,40.30766,46.89242,34.57887,12.31355,1.26,6927.12,53.13283,29823,3,1,78.98857,44.6602,34.32836,1.86906,21351.6,45.17907,80.55462,45.5085,35.04612,1.93,21351.6,43.972,71.04643,40.35811,30.68832,1.56,21351.6,51.30066,47717,3,1,58.41777,35.3561,23.06167,1.96071,21779.28,43.65945,59.03157,35.50936,23.52222,2.02,21779.28,43.05591,55.30491,34.57887,20.72604,1.66,21779.28,46.72025,89469,4,2,38.87402,22.55377,16.32025,2.44235,29787.48,37.88274,39.93618,23.36452,16.57166,2.5,29787.48,39.39158,33.48737,18.44214,15.04523,2.15,29787.48,30.23075,9.81E-05,0.043744699
180880,4.8491E+11,48,491,21508,3,TX,955,59646,84290.95032,51180.12809,3.78,3.32,1.32274,1.10845,0.3089,0.54641,7.7,5,77.93103,11.0159,0.03433,7604.12375,0.38297,0.05164,813.12227,59646,4,2,52.68336,29.52635,23.15701,2.40173,28710.72,16.13937,54.43804,30.35912,24.07892,2.55,28710.72,15.57342,48.75763,27.66321,21.09442,2.07,28710.72,17.40558,11720,1,1,170.04406,106.49,63.55406,1.30424,18047.88,6.50851,181.4106,115.18771,66.22289,1.4,18047.88,0,144.61383,87.03072,57.58311,1.09,18047.88,21.06992,29823,1,1,69.60382,41.42641,28.17742,1.48733,18565.2,3.67872,74.53365,45.26708,29.26657,1.58,18565.2,0,58.57439,32.83372,25.74067,1.28,18565.2,11.90908,80522,1,1,34.00358,21.69631,12.30727,1.68733,19594.44,0.28298,34.99,22.23492,12.75508,1.78,19594.44,0,31.79669,20.49129,11.30539,1.48,19594.44,0.91608,47717,2,0,52.7817,38.03748,14.74422,1.59864,6428.16,22.43205,55.4998,39.58338,15.91642,1.75,6428.16,16.4895,46.70052,34.57887,12.12165,1.26,6428.16,35.72725,29823,3,1,79.42389,45.12382,34.30007,1.90555,20594.52,24.39851,83.83924,47.72156,36.11768,2.06,20594.52,20.15383,69.54549,39.31194,30.23355,1.56,20594.52,33.89508,47717,3,1,59.60083,36.42115,23.17969,1.99864,21332.16,21.71741,61.59847,37.24459,24.35388,2.15,21332.16,18.32167,55.13154,34.57887,20.55267,1.66,21332.16,29.31467,89469,4,2,39.16114,22.63189,16.52925,2.49173,29809.08,14.09138,41.6791,24.50458,17.17452,2.64,29809.08,14.65733,33.52774,18.44214,15.0856,2.16,29809.08,12.82517,0.000672432,0.14266844
180881,4.8491E+11,48,491,20804,4,TX,894,59646,134404.716,97622.99353,3.41,3.7,1.24657,1.0945,0.20917,1.14733,9,9,100,13.5733,0.03465,6479.12392,0.20716,0.00594,597.12229,59646,4,2,56.69081,32.10519,24.58561,2.56398,30136.32,35.0448,56.15571,31.28458,24.87113,2.61,30136.32,33.89508,58.71387,35.20773,23.50614,2.39,30136.32,39.39158,11720,1,1,218.33535,148.81634,69.51901,1.44745,19342.8,10.45503,210.62907,140.78498,69.84409,1.46,19342.8,1.83217,247.47087,179.18089,68.28998,1.4,19342.8,43.05591,29823,1,1,88.96149,58.48263,30.47885,1.62954,19647.36,6.89829,85.9201,55.32643,30.59367,1.64,19647.36,0,100.4602,70.41545,30.04475,1.59,19647.36,32.979,80522,1,1,36.71527,23.56951,13.14576,1.83163,20250,4.79048,36.08953,22.90554,13.18399,1.84,20250,0,39.08107,26.07983,13.00124,1.8,20250,22.90208,47717,2,0,57.83345,41.46381,16.36964,1.76189,7387.2,39.60165,57.53045,40.79049,16.73995,1.81,7387.2,34.81116,58.97904,44.00947,14.96957,1.58,7387.2,57.71325,29823,3,1,95.57546,58.48263,37.09283,2.0698,22049.28,42.11626,93.00721,55.32643,37.68079,2.12,22049.28,38.4755,105.28536,70.41545,34.86991,1.88,22049.28,55.88108,47717,3,1,64.47518,39.55457,24.92061,2.16189,22613.04,39.51762,63.66868,38.37626,25.29242,2.21,22613.04,36.64333,67.52436,44.00947,23.51488,1.98,22613.04,50.38458,89469,4,2,42.51616,25.05087,17.46529,2.65189,31021.92,33.36224,42.9301,25.25568,17.67442,2.7,31021.92,32.979,40.95117,24.27657,16.67461,2.47,31021.92,34.81116,0.000302081,0.115194042
180882,4.8491E+11,48,491,20504,3,TX,1511,59646,48774.98379,36000.83703,2.7,2.01,1.52744,1.19677,0.83653,2.50569,5.8,3.4,13.0303,10.249,0.07462,26732.1166,2.04976,0.24834,1710.12149,59646,4,2,45.34354,28.32097,17.02258,1.73154,21638.88,105.63998,51.60088,31.68695,19.91393,2.2,21638.88,69.62233,44.12079,27.66321,16.45757,1.64,21638.88,112.67824,11720,1,1,98.06304,58.63059,39.43245,0.71375,12785.04,103.31431,112.58153,64.19795,48.38357,1.04,12785.04,36.64333,95.22597,57.54266,37.6833,0.65,12785.04,116.34258,29823,1,1,48.07629,29.66548,18.41081,0.90375,13331.52,95.35148,61.37696,39.19123,22.18573,1.23,13331.52,34.81116,45.47719,27.80404,17.67314,0.84,13331.52,107.18174,80522,1,1,29.36621,20.9371,8.42911,1.10375,14416.92,85.70623,33.19977,23.2185,9.98127,1.43,14416.92,32.06291,28.61709,20.49129,8.1258,1.04,14416.92,96.18874,47717,2,0,43.37445,35.6806,7.69385,0.92154,1215,121.1164,52.61527,41.31861,11.29666,1.39,1215,70.53841,41.56869,34.57887,6.98982,0.83,1215,130.99991,29823,3,1,58.72384,35.97969,22.74415,1.22318,14262.48,120.03298,78.12739,49.8139,28.31349,1.7,14262.48,73.28666,54.93217,33.27633,21.65584,1.13,14262.48,129.16774,47717,3,1,50.96332,35.28184,15.68148,1.31481,15021.72,116.05156,58.29898,38.87923,19.41975,1.8,15021.72,72.37058,49.52985,34.57887,14.95098,1.22,15021.72,124.58733,89469,4,2,31.52782,19.26433,12.26349,1.81154,22764.24,101.65857,37.75953,23.47182,14.28771,2.28,22764.24,68.70625,30.31008,18.44214,11.86793,1.72,22764.24,108.09783,0.000230651,0.074547885
180883,4.8491E+11,48,491,20408,1,TX,709,59646,74503.83402,47026.95569,2.68,2.29,1.31954,1.29014,0.50635,1.64024,5.6,3.8,52.41287,81.4517,0.05321,22031.10936,2.59809,0.57907,2851.1207,59646,4,2,52.03682,30.891,21.14582,2.0567,29128.68,40.84129,56.9816,34.20179,22.77981,2.32,29128.68,34.81116,47.216,27.66321,19.55279,1.8,29128.68,46.72025,11720,1,1,157.8341,100.9305,56.90359,0.98278,19600.92,26.41653,176.99064,115.18771,61.80293,1.16,19600.92,1.83217,139.1578,87.03072,52.12708,0.81,19600.92,50.38458,29823,1,1,65.00367,39.68458,25.3191,1.17278,20022.12,20.40966,72.65234,45.26708,27.38527,1.35,20022.12,0,57.54675,34.24203,23.30472,1,20022.12,40.30766,80522,1,1,33.80417,22.74247,11.0617,1.37278,20859.12,15.30725,36.96279,25.05154,11.91125,1.55,20859.12,0,30.72474,20.49129,10.23345,1.2,20859.12,30.23075,47717,2,0,51.90926,39.23432,12.67494,1.24657,8237.16,50.11841,58.79838,44.00947,14.78891,1.52,8237.16,34.81116,45.19284,34.57887,10.61397,0.98,8237.16,65.04191,29823,3,1,78.09926,47.29858,30.80068,1.55657,21619.44,50.99961,87.76935,53.75717,34.01219,1.83,21619.44,38.4755,68.6716,41.00191,27.66969,1.29,21619.44,63.20975,47717,3,1,59.01709,38.21633,20.80076,1.64657,22278.24,47.76425,64.86603,41.94731,22.91872,1.92,22278.24,37.55941,53.31478,34.57887,18.7359,1.38,22278.24,57.71325,89469,4,2,35.98117,20.92506,15.05611,2.1367,30130.92,38.06979,39.67164,23.47182,16.19982,2.4,30130.92,33.89508,32.38322,18.44214,13.94108,1.88,30130.92,42.13983,0.000165009,0.054897784
180923,4.8032E+11,48,31,950200,1,TX,553,46881,44450.19899,29130.26499,2.51,3.4,1.06568,1.11032,0.1085,0.00756,6,3.1,93.12883,34.0665,0.0025,1396.0559,0.00112,0,145.11488,46881,4,2,59.46083,26.87721,32.58362,2.54382,34236,0,60.95662,27.84924,33.10739,2.61,34236,0,47.17038,18.89038,28.28,2,34236,0,11720,1,1,122.0713,49.08103,72.99027,1.45226,21603.24,0,123.98981,49.6587,74.33111,1.5,21603.24,0,106.30758,44.33447,61.97311,1.06,21603.24,0,23441,1,1,73.88195,33.51377,40.36817,1.59226,22618.44,0,75.53748,34.45246,41.08503,1.64,22618.44,0,60.27896,25.80095,34.47801,1.2,22618.44,0,63289,1,1,37.27285,19.48002,17.79283,1.79226,25119.72,0,38.48807,20.40165,18.08642,1.84,25119.72,0,27.28776,11.90728,15.38047,1.4,25119.72,0,37505,2,0,55.7529,34.55163,21.20127,1.73273,10860.48,0,58.14776,36.31516,21.8326,1.8,10860.48,0,36.07515,20.06133,16.01383,1.18,10860.48,0,23441,3,1,91.17146,42.37533,48.79614,2.04273,24904.8,0,93.57571,43.76946,49.80625,2.11,24904.8,0,71.41654,30.92018,40.49636,1.49,24904.8,0,37505,3,1,64.82329,32.78978,32.03351,2.14165,26239.68,0,66.84647,34.17144,32.67502,2.21,26239.68,0,48.19954,21.43714,26.7624,1.58,26239.68,0,70322,4,2,44.81579,21.54473,23.27107,2.62382,36065.52,0,46.12821,22.49083,23.63739,2.69,36065.52,0,34.03208,13.77094,20.26114,2.08,36065.52,0,0.0277996,1.240346687
180924,4.8022E+11,48,21,950802,3,TX,602,59646,79023.0601,40834.53446,3.27,1.98,1.44646,1.29162,0.07641,0.03137,5.9,5.3,76.31579,29.6962,0.00396,1496.10351,0.00266,0.00047,151.12007,59646,4,2,53.57661,27.70626,25.87035,2.56944,34549.2,17.83775,54.18729,28.12594,26.06134,2.6,34549.2,19.23775,46.19539,22.63354,23.56185,2.2,34549.2,0.91608,11720,1,1,135.16285,61.38004,73.7828,1.42243,22696.2,0.42,131.20341,56.92833,74.27508,1.44,22696.2,0,183.02041,115.18771,67.83269,1.21,22696.2,5.4965,29823,1,1,68.16036,35.60475,32.55561,1.61243,23646.6,0,67.56839,34.80535,32.76304,1.63,23646.6,0,75.31551,45.26708,30.04844,1.4,23646.6,0,80522,1,1,34.4764,20.30296,14.17344,1.81319,25532.28,0,34.85031,20.59561,14.2547,1.83,25532.28,0,29.95689,16.7656,13.19128,1.61,25532.28,0,47717,2,0,53.80977,36.02628,17.78349,1.76867,11240.64,19.23775,54.69326,36.66618,18.02708,1.8,11240.64,19.23775,43.13109,28.2918,14.83929,1.39,11240.64,19.23775,29823,3,1,83.52306,44.30084,39.22221,2.07791,25647.84,22.48208,83.82242,44.2209,39.60152,2.11,25647.84,22.90208,79.90464,45.26708,34.63756,1.69,25647.84,17.40558,47717,3,1,60.45986,34.02878,26.43107,2.16867,26732.16,21.286,61.17863,34.50343,26.67521,2.2,26732.16,21.986,51.77207,28.2918,23.48026,1.79,26732.16,12.82517,89469,4,2,40.53581,22.12518,18.41063,2.64944,36072,16.92167,41.25149,22.70731,18.54418,2.68,36072,18.32167,31.88544,15.08903,16.79642,2.28,36072,0,0.007263617,0.441869195
180925,4.8022E+11,48,21,950100,1,TX,710,59646,53199.68978,22740.74877,2.87,3.76,1.29034,1.12659,0.17324,0.04488,5.5,4.6,57.96178,24.8424,0.00405,2174.13325,0.02996,0,195.12331,59646,4,2,51.05321,26.3823,24.67091,2.46031,32715.36,23.58721,53.49501,28.32713,25.16788,2.54,32715.36,25.65033,39.40009,17.1009,22.29919,2.08,32715.36,13.74125,11720,1,1,126.22861,57.05408,69.17454,1.32976,21345.12,3.01533,127.91388,57.33788,70.57599,1.38,21345.12,0,118.18595,55.69966,62.48629,1.09,21345.12,17.40558,29823,1,1,65.58497,34.90039,30.68458,1.51976,22284.72,1.26961,66.32272,35.04678,31.27594,1.57,22284.72,0,62.06414,34.20179,27.86235,1.28,22284.72,7.32867,80522,1,1,32.77408,19.34534,13.42874,1.71976,24148.8,0,34.41623,20.74464,13.67159,1.77,24148.8,0,24.93716,12.66735,12.26981,1.48,24148.8,0,47717,2,0,50.54303,34.22524,16.31779,1.65031,9696.24,27.51863,53.85431,36.91766,16.93665,1.73,9696.24,26.56642,34.74043,21.37603,13.3644,1.27,9696.24,32.06291,29823,3,1,79.71463,42.75133,36.96329,1.96685,23974.92,29.47337,82.48734,44.5428,37.94454,2.05,23974.92,29.31467,66.48223,34.20179,32.28044,1.57,23974.92,30.23075,47717,3,1,57.40331,32.43716,24.96615,2.05685,25051.68,27.76377,60.36809,34.75491,25.61318,2.14,25051.68,28.39858,43.2543,21.37603,21.87827,1.66,25051.68,24.73425,89469,4,2,38.46793,20.88161,17.58632,2.54031,34227.36,22.03632,40.80238,22.86826,17.93412,2.62,34227.36,24.73425,27.32708,11.4006,15.92649,2.16,34227.36,9.16083,0.00604236,0.385735983
180926,4.8022E+11,48,21,950100,2,TX,534,59646,68494.81,29278.80356,2.95,4.23,1.414,1.23455,0.1573,0.01935,6.8,8,69.03974,21.8676,0.00217,2424.12352,0.00123,0.00029,227.12225,59646,4,2,54.1493,28.81405,25.33525,2.58067,32431.32,18.5687,54.91392,29.33307,25.58085,2.62,32431.32,20.15383,50.05313,26.0336,24.01953,2.37,32431.32,10.07692,11720,1,1,145.26782,74.20332,71.0645,1.44742,20397.96,2.16154,137.96398,66.5529,71.41107,1.46,20397.96,0,184.39557,115.18771,69.20786,1.38,20397.96,13.74125,29823,1,1,69.32782,37.70561,31.62221,1.63742,21497.4,0.72051,68.06398,36.29414,31.76984,1.65,21497.4,0,76.09843,45.26708,30.83136,1.57,21497.4,4.58042,80522,1,1,34.59112,20.69273,13.89839,1.83742,23681.16,0,35.44899,21.48978,13.95921,1.85,23681.16,0,29.99536,16.42284,13.57252,1.77,23681.16,0,47717,2,0,53.60167,36.58113,17.02054,1.7691,9091.44,21.45076,55.58804,38.25052,17.33752,1.81,9091.44,20.15383,42.96038,27.63795,15.32244,1.55,9091.44,28.39858,29823,3,1,83.59971,45.5614,38.03831,2.08753,23375.52,24.25047,84.65111,46.11206,38.53905,2.13,23375.52,23.81817,77.96719,42.61141,35.35578,1.86,23375.52,26.56642,47717,3,1,60.70714,34.97446,25.73268,2.17753,24581.88,22.75798,62.05019,35.98717,26.06302,2.22,24581.88,22.90208,53.51224,29.54922,23.96302,1.95,24581.88,21.986,89469,4,2,41.55581,23.47182,18.08399,2.66067,34102.08,17.0762,41.72779,23.47182,18.25597,2.7,34102.08,19.23775,40.63449,23.47182,17.16267,2.45,34102.08,5.4965,0.010527579,0.625583675
181158,4.84772E+11,48,477,170500,6,TX,501,44162,39737.55885,20034.51107,2.47,1.55,0.97681,0.91094,0.37525,0.01111,5.8,4.2,72.60982,29.1744,0.00357,1280.17024,0.00197,0.00011,139.12734,44162,4,2,63.55208,31.24452,32.30757,2.38236,31838.4,0,71.49844,37.36244,34.136,2.6,31838.4,0,50.32225,21.05883,29.26343,2.02,31838.4,0,11720,1,1,175.41286,108.12675,67.28611,1.3524,19658.16,0,212.49764,140.78498,71.71265,1.51,19658.16,0,113.67065,53.75427,59.91638,1.09,19658.16,0,22081,1,1,96.48475,56.9829,39.50185,1.47615,20674.44,0,116.67925,74.72488,41.95438,1.63,20674.44,0,62.86306,27.44441,35.41865,1.22,20674.44,0,59619,1,1,40.25558,23.14397,17.11161,1.67615,23359.32,0,45.74476,27.67574,18.06902,1.83,23359.32,0,31.11668,15.59905,15.51762,1.42,23359.32,0,35330,2,0,59.0985,39.0552,20.0433,1.5786,8939.16,0,68.95157,46.70252,22.24905,1.8,8939.16,0,42.69419,26.32324,16.37095,1.21,8939.16,0,22081,3,1,110.00348,62.48903,47.51445,1.88485,22613.04,0,125.82839,74.72488,51.10352,2.11,22613.04,0,83.65669,42.11766,41.53904,1.51,22613.04,0,35330,3,1,70.39076,39.0552,31.33556,1.9811,24022.44,0,80.31861,46.70252,33.61609,2.21,24022.44,0,53.86196,26.32324,27.53873,1.6,24022.44,0,66243,4,2,44.02766,20.82968,23.19798,2.4686,33758.64,0,49.40712,24.90829,24.49883,2.69,33758.64,0,35.07143,14.03922,21.03221,2.1,33758.64,0,0.017324038,0.677947291
181159,4.84772E+11,48,477,170500,5,TX,334,44162,51325.11025,25876.61445,2.53,3.36,0.73377,0.68429,0.12575,0.0091,5.5,3.9,88.26291,34.1949,0.00272,1136.16557,0,0,120.12683,44162,4,2,60.67922,26.37638,34.30284,2.5121,34183.08,0,62.07316,27.19986,34.87331,2.58,34183.08,0,50.98801,20.65124,30.33677,2.04,34183.08,0,11720,1,1,166.53121,93.72892,72.80228,1.43347,21831.12,0,171.37868,97.26962,74.10905,1.48,21831.12,0,132.82973,69.11263,63.7171,1.11,21831.12,0,22081,1,1,92.25202,49.74879,42.50324,1.56347,22757.76,0,94.87301,51.6281,43.24491,1.61,22757.76,0,74.02994,36.68312,37.34682,1.24,22757.76,0,59619,1,1,37.24945,19.05839,18.19106,1.76473,25206.12,0,38.3993,19.92653,18.47277,1.81,25206.12,0,29.25521,13.02269,16.23252,1.45,25206.12,0,35330,2,0,56.06547,33.78547,22.28,1.7021,11023.56,0,58.45043,35.49391,22.95652,1.77,11023.56,0,39.48429,21.90773,17.57656,1.23,11023.56,0,22081,3,1,100.72398,49.38659,51.33739,2.01084,24962.04,0,104.06798,51.6281,52.43988,2.08,24962.04,0,77.47526,33.80282,43.67244,1.53,24962.04,0,35330,3,1,65.85247,32.13662,33.71585,2.11084,26275.32,0,67.79295,33.38806,34.4049,2.18,26275.32,0,52.36148,23.43617,28.92531,1.63,26275.32,0,66243,4,2,46.27024,21.77318,24.49706,2.5921,35985.6,0,46.86968,21.97364,24.89604,2.66,35985.6,0,42.10271,20.37951,21.7232,2.12,35985.6,0,0.014108862,0.737610472
181172,4.8022E+11,48,21,950100,3,TX,563,59646,55373.23787,23669.85402,2.76,2.53,1.09821,0.95884,0.36057,0.03137,6.3,4.5,43.22034,32.0352,0.00206,2839.11756,0.00167,0,257.1216,59646,4,2,51.20488,27.36769,23.8372,2.37529,31662.36,17.40558,55.08552,30.03722,25.0483,2.57,31662.36,17.40558,44.32298,22.63354,21.68944,2.03,31662.36,17.40558,11720,1,1,129.29983,63.30409,65.99574,1.27659,20204.64,7.59715,136.2715,66.5529,69.7186,1.41,20204.64,0,116.9363,57.54266,59.39363,1.04,20204.64,21.06992,29823,1,1,63.31737,33.79892,29.51845,1.46659,21336.48,4.29404,68.26703,37.17936,31.08767,1.6,21336.48,0,54.53964,27.80404,26.73559,1.23,21336.48,11.90908,80522,1,1,33.16238,20.11039,13.052,1.66659,23582.88,0.33031,35.69318,21.99647,13.69671,1.8,23582.88,0,28.67427,16.7656,11.90866,1.43,23582.88,0.91608,47717,2,0,50.56468,35.23862,15.32606,1.56808,8717.76,24.0118,56.04669,39.15586,16.89084,1.77,8717.76,17.40558,40.84289,28.2918,12.55109,1.21,8717.76,35.72725,29823,3,1,81.75369,46.5278,35.22589,1.87808,22777.2,25.69426,84.84198,47.23871,37.60327,2.08,22777.2,21.06992,76.27692,45.26708,31.00984,1.52,22777.2,33.89508,47717,3,1,57.65896,33.75921,23.89975,1.96808,24009.48,22.87117,62.30907,36.84222,25.46685,2.17,24009.48,19.23775,49.41247,28.2918,21.12066,1.61,24009.48,29.31467,89469,4,2,37.99572,20.94668,17.04904,2.45529,33365.52,14.58248,42.14624,24.24974,17.8965,2.65,33365.52,15.57342,30.6352,15.08903,15.54617,2.11,33365.52,12.82517,0.006932688,0.551465266
181173,4.8022E+11,48,21,950600,2,TX,378,59646,55050.4018,38084.96897,2.39,2.97,1.02098,1.17659,0.10317,0.00686,5,5.7,71.16935,48.415,0.00245,1208.11484,0.00133,5.00E-05,125.12131,59646,4,2,51.84979,25.89883,25.95096,2.55183,35220.96,14.7882,53.85268,27.66321,26.18947,2.59,35220.96,16.4895,34.44005,10.56232,23.87773,2.22,35220.96,0,11720,1,1,129.24542,55.77442,73.471,1.40937,22734,0,130.05739,56.00683,74.05056,1.43,22734,0,122.18755,53.75427,68.43329,1.23,22734,0,29823,1,1,65.49766,32.88865,32.60901,1.59937,24009.48,0,67.09459,34.24203,32.85256,1.62,24009.48,0,51.61668,21.12464,30.49204,1.42,24009.48,0,80522,1,1,33.30464,18.98387,14.32078,1.79937,26543.16,0,34.68827,20.26775,14.42052,1.82,26543.16,0,21.27773,7.82395,13.45378,1.62,26543.16,0,47717,2,0,51.55658,33.72662,17.82995,1.75079,11764.44,17.02752,54.22285,36.08777,18.13508,1.79,11764.44,17.40558,28.38052,13.20284,15.17768,1.41,11764.44,13.74125,29823,3,1,80.35062,41.18841,39.16222,2.05976,25924.32,19.30318,83.13482,43.49663,39.63819,2.1,25924.32,20.15383,56.14951,21.12464,35.02488,1.71,25924.32,11.90908,47717,3,1,58.29198,31.80957,26.48241,2.15079,27272.16,17.91452,60.73844,33.95016,26.78828,2.19,27272.16,19.23775,37.02657,13.20284,23.82373,1.81,27272.16,6.41258,89469,4,2,39.32748,20.76622,18.56125,2.64079,37065.6,13.96663,41.07765,22.34517,18.73248,2.68,37065.6,15.57342,24.11441,7.04155,17.07287,2.3,37065.6,0,0.020931292,0.785515028
181260,4.8054E+11,48,53,960100,2,TX,819,49047,50706.78684,39641.06063,2.68,1.86,0.93042,0.95498,0.24786,0.03823,6,4.9,77.37962,27.3911,0.00513,1638.10626,0.02101,0.00159,158.12036,49047,4,2,57.89648,27.74544,30.15103,2.46855,33015.6,0,58.88795,27.81822,31.06974,2.59,33015.6,0,54.88787,27.52462,27.36325,2.1,33015.6,0,11720,1,1,170.22892,99.47843,70.75049,1.39068,21260.88,0,188.16591,115.18771,72.9782,1.47,21260.88,0,115.79943,51.80887,63.99056,1.15,21260.88,0,24524,1,1,86.13338,48.63221,37.50117,1.54068,22123.8,0,93.6877,55.04812,38.63958,1.62,22123.8,0,63.20994,29.16327,34.04667,1.3,22123.8,0,66213,1,1,35.12175,18.66827,16.45349,1.74068,24147.72,0,37.30848,20.38875,16.91973,1.82,24147.72,0,28.48619,13.44751,15.03868,1.5,24147.72,0,39238,2,0,55.12291,35.80856,19.31435,1.66359,10088.28,2.40555,56.7139,36.27096,20.44294,1.79,10088.28,0,50.29507,34.40542,15.88964,1.28,10088.28,9.70514,24524,3,1,95.18063,50.05123,45.12939,1.97359,24142.32,3.02767,101.9897,55.04812,46.94159,2.1,24142.32,2.42628,74.5186,34.88827,39.63033,1.59,24142.32,4.85257,39238,3,1,61.3766,31.8736,29.503,2.06359,25283.88,0,65.0424,34.40542,30.63697,2.19,25283.88,0,50.2528,24.19084,26.06196,1.68,25283.88,0,73571,4,2,42.98805,21.44114,21.54691,2.55607,34607.52,0,44.6625,22.45994,22.20256,2.68,34607.52,0,37.90698,18.34962,19.55736,2.18,34607.52,0,0.008175021,0.447646015
